,file,gender,mfcc
5479,VoxCeleb_gender/females/1840.wav,females,"[[-4.3285028e+02 -3.9866769e+02 -3.9397885e+02 ... -3.3822089e+02
  -2.7939606e+02 -5.8820673e+02]
 [ 1.1367731e+02  1.0216847e+02  1.0618489e+02 ...  9.2468018e+01
   8.8392090e+01  5.3405819e+00]
 [ 1.1610226e+01  6.8462296e+00 -2.5644863e-01 ...  1.3826774e+01
   9.0107441e+00  2.0548530e+00]
 ...
 [-1.4396675e+01 -7.2880669e+00  4.9618487e+00 ...  4.3734598e+00
   1.7266171e+00 -6.2391958e+00]
 [ 1.0022172e+00 -4.1154704e+00 -7.5919847e+00 ... -9.8575239e+00
  -1.1201328e+01 -3.7276525e+00]
 [ 1.1452585e+01  1.1471432e+00 -1.5330335e+00 ... -1.7750334e+01
  -1.1736539e+01 -2.2798479e+00]]"
5480,VoxCeleb_gender/females/1374.wav,females,"[[-319.06042   -329.0985    -311.4306    ... -194.66377   -539.44684
  -672.62573  ]
 [ 176.63474    136.47025    168.69357   ...  162.69313     17.884739
     0.       ]
 [  42.153473    34.81362     51.963516  ...    8.922995    -6.692689
     0.       ]
 ...
 [   3.55305     -1.4592276    9.653096  ...   13.3521385   -1.1404074
     0.       ]
 [   3.9840097   -0.9004569    7.829941  ...   18.989586     3.7259684
     0.       ]
 [  -3.742054   -13.192363   -21.250832  ...    1.5056503   -7.0782366
     0.       ]]"
5481,VoxCeleb_gender/females/792.wav,females,"[[-405.8681    -375.45358   -372.14462   ... -667.0276    -667.0276
  -667.0276   ]
 [ 110.26303    118.39119    119.14244   ...    0.           0.
     0.       ]
 [ -42.048744   -41.43553    -46.83072   ...    0.           0.
     0.       ]
 ...
 [  15.27072      1.0730993    1.9998202 ...    0.           0.
     0.       ]
 [  20.446457     9.566015    12.176957  ...    0.           0.
     0.       ]
 [  10.794107    10.213315     4.881919  ...    0.           0.
     0.       ]]"
5482,VoxCeleb_gender/females/747.wav,females,"[[-627.15424   -638.93854   -649.6133    ... -871.2438    -895.99286
  -904.47363  ]
 [ 113.439026    93.02269    100.79608   ...   36.598305    10.349096
     0.       ]
 [  57.359528    74.17849     74.38939   ...   18.274471     6.665285
     0.       ]
 ...
 [  -6.0037684   -5.0549083   -6.0709915 ...   -2.2004066    3.9254441
     0.       ]
 [  -6.550103    -5.517646   -16.81895   ...    1.4162741    5.886692
     0.       ]
 [ -10.614561   -18.207493   -11.608757  ...    2.092495     5.79274
     0.       ]]"
5483,VoxCeleb_gender/females/1805.wav,females,"[[-303.8621    -361.0647    -370.43518   ... -760.39734   -760.39734
  -760.39734  ]
 [ 110.201744   123.21027    131.99466   ...    0.           0.
     0.       ]
 [  21.466312    33.28058     32.415245  ...    0.           0.
     0.       ]
 ...
 [  -1.496531    -9.660809   -18.435194  ...    0.           0.
     0.       ]
 [  -4.9222145   -5.8354206   -8.630383  ...    0.           0.
     0.       ]
 [ -15.738801   -25.34872    -14.000934  ...    0.           0.
     0.       ]]"
5484,VoxCeleb_gender/females/2035.wav,females,"[[-324.08322   -303.01855   -294.12216   ... -264.77975   -249.55368
  -190.77106  ]
 [ 142.96724    141.03394    149.95737   ...  117.08693    135.76694
   116.77408  ]
 [ -15.756109    -9.974207   -10.314884  ...   25.9875      37.106133
    32.16059  ]
 ...
 [  -4.780095    -7.141633    -2.2764187 ...    9.445901    -5.181945
   -10.199156 ]
 [  -3.6036458  -15.016396     9.6682625 ...   -8.028021    -4.5447392
     6.2799826]
 [  -5.3060904  -15.788377    -7.468752  ...   -0.8078624   -6.882012
     4.114729 ]]"
5485,VoxCeleb_gender/females/1887.wav,females,"[[-4.2177383e+02 -4.1988245e+02 -4.2942987e+02 ... -6.0715442e+02
  -6.2242084e+02 -6.2499823e+02]
 [ 6.2147808e+01  5.6061310e+01  7.1470985e+01 ...  2.0792984e+01
   7.2796211e+00  8.5149441e+00]
 [ 1.2402248e+01  3.8224602e+01  4.1062798e+01 ...  5.5524807e+00
  -2.7010598e+00  1.1790159e+00]
 ...
 [ 1.8659216e+01  2.4618263e+01  1.2555966e+01 ... -5.7872849e+00
  -4.4329220e-01  3.6442032e+00]
 [-3.9979248e+00  3.4682550e+00 -3.3786516e+00 ... -1.1142093e+00
  -2.2710876e+00 -2.0739150e+00]
 [ 1.4508497e+01  9.9584999e+00  1.4968615e+01 ... -1.7363018e-01
   1.3575579e+00 -7.3273104e-01]]"
5486,VoxCeleb_gender/females/850.wav,females,"[[-255.51422   -240.49977   -246.45682   ... -553.0632    -547.23694
  -571.9344   ]
 [ 117.85693    102.88255     99.209496  ...  127.408356   124.95595
   115.6021   ]
 [  18.887825   -11.626011    -2.6696484 ...   18.10101     15.784398
    22.817253 ]
 ...
 [   8.9228       7.3825474   12.018591  ...    3.0345402  -14.398694
    -9.504511 ]
 [   4.892265     2.6485407   -6.860962  ...  -11.515207   -17.131008
    -3.0063727]
 [ -11.760278   -21.071873   -24.47475   ...  -12.755798    -2.5029268
     5.0255938]]"
5487,VoxCeleb_gender/females/2186.wav,females,"[[-2.9065759e+02 -2.8370532e+02 -2.8791870e+02 ... -7.3563611e+02
  -7.3563611e+02 -7.3563611e+02]
 [ 6.1985535e+01  1.0996662e+02  1.0563407e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.2433533e+01 -7.2806503e+01 -6.1064350e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-3.6215967e-01  8.3785152e+00  1.4084842e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-8.6384277e+00 -5.8946481e+00 -9.5228310e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.1612530e+00 -6.5131550e+00 -7.4523611e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
5488,VoxCeleb_gender/females/1208.wav,females,"[[-264.03705   -285.09836   -293.6605    ... -834.6843    -834.6843
  -834.6843   ]
 [  83.09477     87.64371     90.78205   ...    0.           0.
     0.       ]
 [   6.531556   -25.7938     -19.641533  ...    0.           0.
     0.       ]
 ...
 [ -18.3122     -19.28007    -14.507369  ...    0.           0.
     0.       ]
 [  -8.899286    -9.857176    -6.443622  ...    0.           0.
     0.       ]
 [  -4.9106774  -30.914381   -29.591612  ...    0.           0.
     0.       ]]"
5489,VoxCeleb_gender/females/1619.wav,females,"[[-514.6978    -477.78143   -429.72412   ... -812.7331    -812.7331
  -812.7331   ]
 [  88.129974   106.89073    143.7367    ...    0.           0.
     0.       ]
 [  -9.6498375    9.233316    -1.5095758 ...    0.           0.
     0.       ]
 ...
 [  -4.07546    -19.131874   -12.657822  ...    0.           0.
     0.       ]
 [  10.299837    -9.146961    -2.2140758 ...    0.           0.
     0.       ]
 [  10.383373     6.8312235    3.687266  ...    0.           0.
     0.       ]]"
5490,VoxCeleb_gender/females/1286.wav,females,"[[-161.53604  -184.9975   -198.99583  ... -725.6415   -725.6415
  -725.6415  ]
 [  95.34911    80.7574     91.33856  ...    0.          0.
     0.      ]
 [ -29.836113  -39.33895   -28.657784 ...    0.          0.
     0.      ]
 ...
 [  -8.90079   -15.839428  -25.048105 ...    0.          0.
     0.      ]
 [ -30.439526  -16.73662   -21.329935 ...    0.          0.
     0.      ]
 [ -17.085976  -24.424839  -27.880646 ...    0.          0.
     0.      ]]"
5491,VoxCeleb_gender/females/2202.wav,females,"[[-298.91537   -282.11734   -304.4689    ... -212.48213   -199.41495
  -210.08223  ]
 [  99.76286     73.53195     66.42527   ...   74.48926     66.92565
    97.27943  ]
 [  21.20305     34.342674    35.317528  ...  -11.6519785  -25.125774
   -13.371908 ]
 ...
 [  10.908756     3.4278114    3.94059   ...    9.6341095    6.115922
    10.172094 ]
 [ -17.895275   -10.748477   -10.908212  ...  -19.549019   -20.2821
   -15.257043 ]
 [  -5.842926    -4.420694    -9.684996  ...  -14.100344   -14.89952
    -5.800881 ]]"
5492,VoxCeleb_gender/females/459.wav,females,"[[-511.09824   -499.3402    -489.53458   ... -451.5042    -296.71368
  -411.6031   ]
 [ 116.31182    119.46356    130.57838   ...   85.23567     52.100426
    83.00043  ]
 [  34.43852     13.371767    15.542013  ...   32.903427    52.171997
    42.687218 ]
 ...
 [   4.073684     2.593941   -14.156883  ...   -1.7452776    8.77067
     3.8742187]
 [  -9.015537     7.538022    -7.1748953 ...  -10.008465   -10.34954
   -14.293514 ]
 [ -26.237465   -12.69253    -11.66007   ...    0.5997691  -17.466011
    -8.025963 ]]"
5493,VoxCeleb_gender/females/946.wav,females,"[[-4.6903534e+02 -4.7493921e+02 -4.5862781e+02 ... -7.2500989e+02
  -7.5501489e+02 -7.6645184e+02]
 [ 1.5774944e+02  1.2111774e+02  1.1936847e+02 ...  2.0943775e+01
   4.4866966e+01  5.1141613e+01]
 [-1.2682649e+01 -1.6534813e+01 -2.2899712e+01 ... -1.3814421e+01
  -4.0917015e+00  3.6287074e+00]
 ...
 [-1.8617638e+01 -2.5481550e+01 -1.8220825e+01 ...  2.7041583e+00
  -6.6358557e+00 -7.6558590e+00]
 [ 3.3996000e+00  3.0766350e-01  2.0370939e+00 ...  1.0539091e+01
  -1.0647486e+01 -3.1021388e+00]
 [-1.4395869e+01 -1.3864069e+01 -2.7078835e+01 ...  7.7902555e+00
  -2.5612612e+00  7.2926502e+00]]"
5494,VoxCeleb_gender/females/1775.wav,females,"[[-199.7871    -229.45058   -217.49425   ... -717.1416    -717.1416
  -717.1416   ]
 [ 101.27327     84.13711     78.32027   ...    0.           0.
     0.       ]
 [  16.68777     30.147198    27.738356  ...    0.           0.
     0.       ]
 ...
 [  -5.8297567  -15.681921    -9.879967  ...    0.           0.
     0.       ]
 [   5.8224545    4.2782016   11.727151  ...    0.           0.
     0.       ]
 [  -7.2344894  -19.470928   -12.862828  ...    0.           0.
     0.       ]]"
5495,VoxCeleb_gender/females/2174.wav,females,"[[-373.23654   -343.7741    -335.25204   ... -767.6211    -767.6211
  -767.6211   ]
 [  97.41828     80.71022     62.39668   ...    0.           0.
     0.       ]
 [ -14.36512    -21.09787    -29.174185  ...    0.           0.
     0.       ]
 ...
 [   1.96478    -12.086748    -7.870078  ...    0.           0.
     0.       ]
 [  15.012436     6.093707    -4.3315353 ...    0.           0.
     0.       ]
 [   2.121807     0.8273138   -4.3824706 ...    0.           0.
     0.       ]]"
5496,VoxCeleb_gender/females/931.wav,females,"[[-403.5319    -390.6848    -397.08716   ... -460.42853   -453.79208
  -483.72836  ]
 [  67.276535    80.50881     79.45076   ...   98.5647      98.62839
    86.77875  ]
 [  -4.403606   -13.753026    -6.3190613 ...   51.769615    48.622826
    30.537891 ]
 ...
 [   4.129174     8.472313    -8.596569  ...    4.1772933   17.025288
    -3.2569003]
 [  -1.935631    -9.891134   -19.512518  ...  -10.955637   -14.830296
   -16.910555 ]
 [  14.252064     3.2590797    9.48994   ...   -1.1346254   -6.5765
    -8.480261 ]]"
5497,VoxCeleb_gender/females/1000.wav,females,"[[-3.15530090e+02 -2.92766876e+02 -3.10603699e+02 ... -2.45264221e+02
  -2.33502716e+02 -2.23786469e+02]
 [ 6.69324112e+01  8.27166290e+01  8.31697083e+01 ...  8.02103958e+01
   6.15746574e+01  5.91969376e+01]
 [-1.67324352e+00 -3.49318457e+00 -2.75291157e+00 ... -2.28135529e+01
  -2.19198341e+01 -3.42865677e+01]
 ...
 [ 1.21989765e+01  3.31588459e+00  5.37348986e+00 ... -6.81408691e+00
  -5.09483910e+00 -2.73868418e+00]
 [ 9.43288708e+00  2.71590137e+00 -1.46130097e+00 ...  4.37911034e-01
   1.41406476e+00  1.38959799e+01]
 [ 4.14481544e+00 -2.88441293e-02  8.66867423e-01 ...  1.34229689e+01
   9.72909927e+00  1.64888630e+01]]"
5498,VoxCeleb_gender/females/849.wav,females,"[[-361.44556   -293.31616   -342.62112   ... -305.08963   -356.06104
  -637.2796   ]
 [ 113.98351     77.46643    106.420456  ...  107.33192    132.00688
    23.492874 ]
 [ -14.072092   -35.110386   -11.798383  ...   12.984472    29.977478
     1.5998938]
 ...
 [  -1.8722034   -5.9840603   -8.482679  ...   -7.034831    -2.5024533
     2.856155 ]
 [  -2.0499701   -5.1209183   -4.675493  ...  -17.652473    -6.0711017
    -7.491666 ]
 [   2.454192    -3.7348204    9.550287  ...  -13.145175   -36.497025
   -14.436029 ]]"
5499,VoxCeleb_gender/females/114.wav,females,"[[-3.9282159e+02 -3.6495493e+02 -3.8496240e+02 ... -3.3770859e+02
  -3.5014645e+02 -3.8276401e+02]
 [ 1.4704341e+02  1.4579768e+02  1.3646826e+02 ...  1.2946054e+02
   1.3177090e+02  1.1568505e+02]
 [-5.4128067e+01 -3.2256416e+01 -3.1227821e+01 ... -2.8006973e+01
  -3.7107651e+01 -5.6941681e+01]
 ...
 [-3.4705529e+00  9.0703869e+00 -3.8690019e-01 ...  1.0905703e+01
   1.6110880e+00  2.0207849e+00]
 [-5.2313886e+00 -1.4137181e+00 -6.5549177e-01 ...  8.5409203e+00
   4.0795584e+00  8.8124123e+00]
 [-6.9856949e+00 -8.0502424e+00  1.7350441e+01 ... -1.2051012e+01
  -1.0874348e+01  1.9875857e+00]]"
5500,VoxCeleb_gender/females/657.wav,females,"[[-7.0378717e+02 -6.8734308e+02 -6.7139124e+02 ... -7.2351483e+02
  -7.3688416e+02 -7.4138184e+02]
 [ 7.6475319e+01  6.4166855e+01  7.7931435e+01 ...  4.0302628e+01
   3.8125130e+01  3.0021048e+01]
 [ 3.5849182e+01  2.9056898e+01  1.3366083e+01 ...  4.8622355e+00
   1.0463779e+01 -6.4435875e-01]
 ...
 [ 7.9148464e+00 -9.3246450e+00  9.6594393e-01 ... -1.5735599e+01
  -7.5154963e+00 -1.0159974e+01]
 [ 8.3623419e+00 -4.6010389e+00 -8.4129372e+00 ... -1.3802955e+01
  -4.8159661e+00 -1.2976420e+00]
 [ 2.7983966e+00  3.3663917e+00 -8.4089813e+00 ... -2.0304847e+00
   2.2352715e+00  3.7082653e+00]]"
5501,VoxCeleb_gender/females/1846.wav,females,"[[-696.0969    -664.6372    -678.7601    ... -785.24524   -785.24524
  -785.24524  ]
 [  68.11353     70.847824    80.4612    ...    0.           0.
     0.       ]
 [  42.92215     56.276985    42.498795  ...    0.           0.
     0.       ]
 ...
 [  -1.558398    14.8684635   10.113792  ...    0.           0.
     0.       ]
 [ -11.854194     9.439543     7.390337  ...    0.           0.
     0.       ]
 [ -19.11503     13.569754     8.380565  ...    0.           0.
     0.       ]]"
5502,VoxCeleb_gender/females/921.wav,females,"[[-282.39728   -262.966     -265.55383   ... -439.29605   -506.3043
  -705.93726  ]
 [  40.188362    31.247261    29.27694   ...  101.20734    135.123
    52.17907  ]
 [ -18.835178   -28.37316    -29.450665  ...  -23.713768    -8.786631
   -11.581955 ]
 ...
 [  -1.3847275  -13.054571    -7.32795   ...   -3.4705348  -10.991175
     0.838434 ]
 [  -8.258331    -6.052644     6.8410177 ...    4.283684    -4.867776
    11.67301  ]
 [  -3.6561296   14.703659    18.94794   ...    6.4048386   18.540424
    14.249439 ]]"
5503,VoxCeleb_gender/females/1653.wav,females,"[[-3.9533487e+02 -3.7689420e+02 -3.7277853e+02 ... -3.2608771e+02
  -2.6547995e+02 -5.9605157e+02]
 [ 3.5720547e+01  2.9658243e+01  2.1529287e+01 ...  8.6460892e+01
   9.2939331e+01  4.2515159e+00]
 [ 4.7054478e+01  6.0974266e+01  7.1328674e+01 ... -7.1199269e+00
   9.0602016e+00 -1.5648326e+00]
 ...
 [ 9.6651173e+00  2.8552232e+00  1.9147784e+00 ...  1.1485981e+01
   1.0120089e+01  3.3582931e+00]
 [-9.3503323e+00  2.3343506e+00  1.2252064e+01 ...  1.7732838e+01
   1.4074949e+01  5.5879750e+00]
 [-9.2026615e+00 -1.5895222e+00  9.7384949e+00 ... -1.2077015e+01
  -1.0558828e+01 -3.2211167e-01]]"
5504,VoxCeleb_gender/females/384.wav,females,"[[-253.27327   -270.03314   -266.81796   ... -245.33049   -234.66359
  -230.89526  ]
 [ 117.90329    114.598495   121.211     ...   78.429245    57.280277
    75.69442  ]
 [  16.104708    16.623795     7.564913  ...   12.251852    41.367355
    19.501146 ]
 ...
 [ -15.155191   -11.639982    -9.418955  ...  -11.304691    -9.368687
    -4.5595503]
 [   1.6884019   17.876564    31.527195  ...    6.6951313   -6.492439
   -14.433802 ]
 [ -15.279437    -3.8111703    5.5391273 ...   -8.746001     1.3303543
    -9.876999 ]]"
5505,VoxCeleb_gender/females/598.wav,females,"[[-2.81680573e+02 -2.79034821e+02 -2.84479492e+02 ... -6.27937805e+02
  -6.54725769e+02 -6.65200378e+02]
 [ 1.12778061e+02  1.11978500e+02  9.82919693e+01 ...  1.56925335e+01
   3.01198902e+01  4.07786179e+01]
 [-1.47908154e+01 -1.03069725e+01  1.90405965e+00 ... -1.01733799e+01
  -9.64038086e+00 -3.98668557e-01]
 ...
 [-1.40449352e+01 -2.07732334e+01 -2.18552742e+01 ... -2.10748363e+00
  -3.77360749e+00 -4.36075926e+00]
 [ 2.64075136e+00  1.55294027e+01  1.72367516e+01 ... -4.27739203e-01
   1.45525932e-01  5.44345284e+00]
 [-2.05406380e+01 -1.24948616e+01 -7.72646332e+00 ... -1.32709324e+00
   2.63047814e-02  3.20397282e+00]]"
5506,VoxCeleb_gender/females/397.wav,females,"[[-6.3248505e+02 -5.2649677e+02 -3.9977109e+02 ... -7.3291925e+02
  -7.4817133e+02 -7.5042035e+02]
 [ 9.0510948e+01  1.0625557e+02  1.5406274e+02 ...  1.5756500e+01
   2.5877070e+00  2.9038531e-01]
 [ 1.3821211e+01 -7.8068710e+01 -1.2958212e+02 ...  3.3182588e+00
   4.0002933e-01  2.8800702e-01]
 ...
 [ 5.8332863e+00  2.0169048e+01  1.8416012e+01 ...  9.4929463e-01
   3.0453467e+00  2.2938962e-01]
 [-5.2479458e+00 -1.0881899e+01 -8.7749157e+00 ... -1.3038709e+00
   1.5014987e+00  2.1562794e-01]
 [ 6.4973631e+00 -1.3490391e+01 -1.5804785e+01 ... -3.8666906e+00
  -7.6245487e-01  2.0073283e-01]]"
5507,VoxCeleb_gender/females/1628.wav,females,"[[-2.1647057e+02 -2.2517159e+02 -2.1508160e+02 ... -7.4591675e+02
  -7.4591675e+02 -7.4591675e+02]
 [ 6.6355690e+01  4.9509377e+01  4.7161304e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.9535093e+00 -3.9291656e+01 -4.3107662e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-1.0756105e+01  5.1333898e-01 -1.0632437e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2500570e+00 -5.6975832e+00 -1.9804567e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.3382991e+01 -7.1114588e+00 -1.3373417e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
5508,VoxCeleb_gender/females/1349.wav,females,"[[-402.06442   -338.62994   -306.68863   ... -771.1255    -771.1255
  -771.1255   ]
 [  42.66951     49.997116   132.75412   ...    0.           0.
     0.       ]
 [ -10.899151    30.499008    10.992494  ...    0.           0.
     0.       ]
 ...
 [  17.557888     8.485294     3.0090182 ...    0.           0.
     0.       ]
 [  17.023869   -16.266344   -11.46087   ...    0.           0.
     0.       ]
 [  22.262383    10.243037   -17.094267  ...    0.           0.
     0.       ]]"
5509,VoxCeleb_gender/females/92.wav,females,"[[-308.93066   -320.43738   -301.5033    ... -652.9151    -652.9151
  -652.9151   ]
 [ 103.57962    109.198975   119.91792   ...    0.           0.
     0.       ]
 [ -15.006046   -39.14013    -32.93438   ...    0.           0.
     0.       ]
 ...
 [   4.170507     3.724587     1.5344517 ...    0.           0.
     0.       ]
 [   3.3599648   13.028251    -0.6559009 ...    0.           0.
     0.       ]
 [   2.543764     8.533887    -8.90637   ...    0.           0.
     0.       ]]"
5510,VoxCeleb_gender/females/1526.wav,females,"[[-3.37153412e+02 -3.57015259e+02 -3.57728882e+02 ... -3.37277771e+02
  -3.15213379e+02 -5.99257690e+02]
 [ 1.23964890e+02  1.38746414e+02  1.46951004e+02 ...  1.53002991e+02
   1.12879753e+02  1.39697075e+01]
 [ 4.26908970e-01  3.38500690e+00 -7.44372654e+00 ...  1.12746754e+01
   2.54743881e+01  4.11272717e+00]
 ...
 [ 1.50084047e+01 -5.06422520e+00 -7.74771023e+00 ... -1.09081879e+01
  -1.97123203e+01 -4.29845333e+00]
 [ 1.81110058e+01  1.58921585e+01  1.00489826e+01 ...  4.08185184e-01
  -1.11535358e+00 -5.58408689e+00]
 [ 8.50433350e+00 -8.86905015e-01  1.37216306e+00 ... -1.30366678e+01
   9.73353958e+00 -3.87433338e+00]]"
5511,VoxCeleb_gender/females/2072.wav,females,"[[-2.5742908e+02 -2.4743176e+02 -2.4909668e+02 ... -2.6558255e+02
  -2.5637268e+02 -5.7443811e+02]
 [ 1.2679432e+02  1.3848853e+02  1.3570248e+02 ...  1.4417468e+02
   1.2427579e+02  1.1856754e+01]
 [-2.6440147e+01 -5.0497047e+01 -2.5482588e+01 ... -5.0555032e-01
  -1.7949519e+00 -2.2146521e+00]
 ...
 [-1.7455080e+01 -1.5643696e+01  4.3788042e+00 ...  4.8230219e+00
   2.9220262e+00  2.7511027e+00]
 [ 8.9274473e+00  1.1727906e+01 -7.2039528e+00 ...  1.4359441e+00
   1.5401325e+01 -2.1839862e+00]
 [ 4.6861730e+00  2.7723837e+00  8.9934778e+00 ...  8.7213230e+00
   1.1551354e+01 -3.1515622e+00]]"
5512,VoxCeleb_gender/females/24.wav,females,"[[-3.7503317e+02 -3.4924332e+02 -3.3699805e+02 ... -8.2283179e+02
  -8.2283179e+02 -8.2283179e+02]
 [ 1.2071628e+01  7.5035300e+00  1.6128521e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.0536911e+01 -3.0218435e+01 -2.8953777e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-1.3946732e+01 -8.3200855e+00 -8.7380905e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.3161354e+00 -4.6201720e+00 -3.2352095e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7603140e-01 -1.0661393e+01 -4.7132304e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
5513,VoxCeleb_gender/females/187.wav,females,"[[-114.55206   -127.5378    -128.12454   ... -672.4469    -672.4469
  -672.4469   ]
 [  78.3705      74.78706     72.89409   ...    0.           0.
     0.       ]
 [ -32.282364   -49.47039    -48.23551   ...    0.           0.
     0.       ]
 ...
 [ -14.611671   -11.785456   -18.62402   ...    0.           0.
     0.       ]
 [  -2.0514789    8.630127    15.010891  ...    0.           0.
     0.       ]
 [   2.8613      -3.3257992   -3.2888136 ...    0.           0.
     0.       ]]"
5514,VoxCeleb_gender/females/869.wav,females,"[[-1.76415817e+02 -1.89190384e+02 -2.08092987e+02 ... -2.39125977e+02
  -2.78266541e+02 -6.15557251e+02]
 [ 1.07518921e+02  1.32343201e+02  1.32411743e+02 ...  9.26512146e+01
   9.68231430e+01  1.86729279e+01]
 [-9.39066410e+00 -4.59048920e+01 -3.94735832e+01 ... -3.70028000e+01
  -3.77740173e+01 -6.67602205e+00]
 ...
 [-1.50222645e+01 -2.94658165e+01 -3.16977425e+01 ... -6.54869747e+00
  -1.11075268e+01 -7.20114088e+00]
 [-1.52524929e+01 -3.76685181e+01 -3.21803169e+01 ... -2.18806267e+01
  -1.79181938e+01 -5.07947159e+00]
 [-3.21412981e-02 -7.59040642e+00 -8.68509102e+00 ... -2.13189354e+01
  -1.38716316e+01 -2.33134270e+00]]"
5515,VoxCeleb_gender/females/1057.wav,females,"[[-3.6752448e+02 -3.0278165e+02 -2.7398526e+02 ... -7.7032233e+02
  -7.7032233e+02 -7.7032233e+02]
 [ 1.2018573e+02  1.5830565e+02  1.5798532e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.3851753e+01  1.2029688e+01 -1.2021486e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.6397209e+01  1.4448650e+01  1.7648188e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-8.3680515e+00  4.4718176e-01  6.5228615e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.9863491e+00  1.2775047e+01  1.0375377e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
5516,VoxCeleb_gender/females/2292.wav,females,"[[-3.37307617e+02 -3.16486267e+02 -2.67771729e+02 ... -2.81625549e+02
  -2.60349335e+02 -2.55029099e+02]
 [ 1.19681274e+02  1.86405518e+02  1.86512970e+02 ...  1.43139313e+02
   1.39423401e+02  1.38759155e+02]
 [ 2.60645752e+01 -1.98258286e+01 -5.35378494e+01 ...  1.55673609e+01
   6.77636051e+00  2.43428459e+01]
 ...
 [ 4.90296096e-01 -2.08731613e+01 -1.83003349e+01 ... -1.72958927e+01
  -2.03658543e+01 -5.04701805e+00]
 [-2.72161388e+00 -2.65084296e-01  3.40147901e+00 ...  2.80347061e+00
  -8.72439802e-01  8.82552814e+00]
 [-4.30380392e+00 -1.14942856e+01 -1.84186954e+01 ... -9.37348747e+00
  -5.39327765e+00  7.53845692e-01]]"
5517,VoxCeleb_gender/females/2254.wav,females,"[[-196.13525   -161.69032   -174.03694   ... -650.6458    -650.6458
  -650.6458   ]
 [ 139.23102    113.20825     95.90076   ...    0.           0.
     0.       ]
 [ -18.9931     -34.50287    -34.317337  ...    0.           0.
     0.       ]
 ...
 [ -31.3517     -25.425377   -24.561668  ...    0.           0.
     0.       ]
 [  -9.129347    -1.6396788    5.843254  ...    0.           0.
     0.       ]
 [ -12.907902     0.803202     6.280425  ...    0.           0.
     0.       ]]"
5518,VoxCeleb_gender/females/954.wav,females,"[[-389.4385    -354.2085    -325.08945   ... -382.06265   -315.43683
  -617.6781   ]
 [ 127.673416   133.68976    146.04057   ...  146.03877    111.160126
    13.498962 ]
 [  20.712582    -8.458784   -26.342957  ...    3.6983905   13.488705
     5.465536 ]
 ...
 [  -8.092735     1.450324     8.384124  ...    4.1397023   -3.5947366
     1.0815187]
 [  -8.406398     1.7150925    5.5314617 ...  -10.8631115   -4.3766403
    -3.388773 ]
 [ -11.169836    -9.41888    -16.76819   ...  -15.54528    -11.203076
    -4.637026 ]]"
5519,VoxCeleb_gender/females/1123.wav,females,"[[-2.38867264e+02 -3.35136444e+02 -3.37294067e+02 ... -3.39127441e+02
  -3.81402100e+02 -3.79675201e+02]
 [ 9.93904572e+01  1.02297676e+02  7.45225525e+01 ...  1.82131836e+02
   1.73782776e+02  1.46787933e+02]
 [ 1.65657463e+01  3.16820927e+01  5.93337326e+01 ... -9.73035431e+00
  -1.33710718e+00  1.55386906e+01]
 ...
 [-4.50676298e+00 -2.28109818e+01 -1.14496746e+01 ...  3.44334869e+01
   2.79009132e+01  7.55095005e+00]
 [ 6.17886257e+00 -1.67256126e+01 -1.82012196e+01 ... -1.68129406e+01
  -1.87673416e+01 -5.94588280e+00]
 [ 3.68206590e-01 -1.29159698e+01 -1.71619720e+01 ... -1.45755978e+01
  -2.36548653e+01  1.79794097e+00]]"
